timestamp,cwnd,ssthresh,fase
3078.372284,3,2,SLOW_START
3138.372284,1,2,TIMEOUT
3198.372284,1,2,TIMEOUT
3258.372284,1,2,TIMEOUT
3258.616055,3,2,SLOW_START
3318.616055,1,2,TIMEOUT
3378.616055,1,2,TIMEOUT
3438.616055,1,2,TIMEOUT
3498.616055,1,2,TIMEOUT
3498.885797,4,2,SLOW_START
3499.142709,4.25,2,CONG_AVOID
3499.142719,4.49,2,CONG_AVOID
3499.142739,4.93,2,CONG_AVOID
3499.371082,5.13,2,CONG_AVOID
3499.409892,5.33,2,CONG_AVOID
3499.642646,5.66,2.66,FAST_RETX
3499.949041,1,2.83,TIMEOUT
3500.197129,2,2.83,SLOW_START
3500.809918,1,2,TIMEOUT
3501.039913,5,2,SLOW_START
3501.297589,5.4,2,CONG_AVOID
3501.546031,5.96,2,CONG_AVOID
3502.110262,1,2.98,TIMEOUT
3503.238723,1,2,TIMEOUT
3503.470787,3,2,SLOW_START
3505.727709,1,2,TIMEOUT
3510.241553,1,2,TIMEOUT
3510.456197,4,2,SLOW_START
3519.483885,1,2,TIMEOUT
3519.739308,2,2,SLOW_START
3537.794683,1,2,TIMEOUT
3573.905434,1,2,TIMEOUT
3633.905434,1,2,TIMEOUT
3693.905434,1,2,TIMEOUT
3694.169672,3,2,SLOW_START
3754.169672,1,2,TIMEOUT
3814.169672,1,2,TIMEOUT
3814.41352,4,2,SLOW_START
3814.630019,4.25,2,CONG_AVOID
3814.671017,4.49,2,CONG_AVOID
3814.671027,4.71,2,CONG_AVOID
3814.671037,4.92,2,CONG_AVOID
3814.856746,5.12,2,CONG_AVOID
3814.907768,5.32,2,CONG_AVOID
3815.326361,1,2.66,TIMEOUT
3816.163548,1,2,TIMEOUT
3816.406467,3,2,SLOW_START
3818.080839,1,2,TIMEOUT
3818.319734,4,2,SLOW_START
3818.608913,4.25,2,CONG_AVOID
3818.608923,4.49,2,CONG_AVOID
3818.84613,4.71,2,CONG_AVOID
3819.502003,1,2.35,TIMEOUT
3819.744685,5,2.35,SLOW_START
3819.997027,5.2,2.35,CONG_AVOID
3819.997037,5.39,2.35,CONG_AVOID
3820.565825,1,2.7,TIMEOUT
3821.7034,1,2,TIMEOUT
3823.97855,1,2,TIMEOUT
3828.528851,1,2,TIMEOUT
3837.629452,1,2,TIMEOUT
3837.894304,6,2,SLOW_START
3838.131142,6.17,2,CONG_AVOID
3838.143666,6.33,2,CONG_AVOID
3838.143676,6.49,2,CONG_AVOID
3838.161771,6.64,2,CONG_AVOID
3838.161781,6.79,2,CONG_AVOID
3838.379569,7.09,2,CONG_AVOID
3838.381715,7.23,2,CONG_AVOID
3838.423503,7.37,2,CONG_AVOID
3838.423513,7.5,2,CONG_AVOID
3838.435478,7.63,2,CONG_AVOID
3838.698396,6.82,3.82,FAST_RETX
3839.036639,1,3.41,TIMEOUT
3839.292634,3,3.41,SLOW_START
3839.969119,1,2,TIMEOUT
3841.322088,1,2,TIMEOUT
3841.557941,6,2,SLOW_START
3841.860564,6.0,3.0,FAST_RETX
3842.116936,7.0,3.0,CONG_AVOID
3842.365076,7.14,3.0,CONG_AVOID
3842.365086,7.28,3.0,CONG_AVOID
3842.599758,7.42,3.0,CONG_AVOID
3843.163637,1,3.71,TIMEOUT
3844.291397,1,2,TIMEOUT
3846.546915,1,2,TIMEOUT
3846.811571,2,2,SLOW_START
3851.322608,1,2,TIMEOUT
3851.563427,2,2,SLOW_START
3860.585501,1,2,TIMEOUT
3860.84834,2,2,SLOW_START
3878.892488,1,2,TIMEOUT
3914.980784,1,2,TIMEOUT
3974.980784,1,2,TIMEOUT
4034.980784,1,2,TIMEOUT
4035.223493,4,2,SLOW_START
4035.500381,5,2,FAST_RETX
4035.760351,5.8,2,CONG_AVOID
4036.021405,6.14,2,CONG_AVOID
4036.021415,6.31,2,CONG_AVOID
4036.507065,1,3.15,TIMEOUT
4036.749426,2,3.15,SLOW_START
4037.720727,1,2,TIMEOUT
4037.973832,3,2,SLOW_START
4039.916434,1,2,TIMEOUT
4040.155092,4,2,SLOW_START
4040.406084,4.25,2,CONG_AVOID
4040.415751,4.49,2,CONG_AVOID
4040.85022,1,2.24,TIMEOUT
4041.112228,3,2.24,SLOW_START
4041.981166,1,2,TIMEOUT
4043.719041,1,2,TIMEOUT
4047.194791,1,2,TIMEOUT
4047.444025,4,2,SLOW_START
4047.665551,4.25,2,CONG_AVOID
4047.955658,5.12,2.12,FAST_RETX
4048.183575,5.91,2.12,CONG_AVOID
4048.627504,1,2.95,TIMEOUT
4048.888829,2,2.95,SLOW_START
4049.776686,1,2,TIMEOUT
4050.03388,2,2,SLOW_START
4051.809594,1,2,TIMEOUT
4055.361021,1,2,TIMEOUT
4055.599943,3,2,SLOW_START
4062.702798,1,2,TIMEOUT
4062.974302,3,2,SLOW_START
4077.180012,1,2,TIMEOUT
4077.433462,4,2,SLOW_START
4077.68828,4.25,2,CONG_AVOID
4077.68829,4.49,2,CONG_AVOID
4078.077843,1,2.24,TIMEOUT
4078.340109,2,2.24,SLOW_START
4079.119215,1,2,TIMEOUT
4079.346723,2,2,SLOW_START
4080.904933,1,2,TIMEOUT
4081.177769,2,2,SLOW_START
4084.29419,1,2,TIMEOUT
4084.558678,3,2,SLOW_START
4090.791521,1,2,TIMEOUT
4091.057301,2,2,SLOW_START
4103.522985,1,2,TIMEOUT
4103.793187,3,2,SLOW_START
4104.025845,3.33,2,CONG_AVOID
4104.414416,1,2,TIMEOUT
4104.686406,2,2,SLOW_START
4105.463549,1,2,TIMEOUT
4105.705481,3,2,SLOW_START
4107.259767,1,2,TIMEOUT
4107.508823,2,2,SLOW_START
4110.617396,1,2,TIMEOUT
4116.83454,1,2,TIMEOUT
4117.065063,3,2,SLOW_START
4117.313101,3.33,2,CONG_AVOID
4117.34136,3.63,2,CONG_AVOID
4117.70125,1,2,TIMEOUT
4118.421029,1,2,TIMEOUT
4119.860587,1,2,TIMEOUT
4120.116806,4,2,SLOW_START
4120.341554,4.25,2,CONG_AVOID
4120.376981,4.49,2,CONG_AVOID
4120.376991,4.71,2,CONG_AVOID
4120.377001,4.92,2,CONG_AVOID
4120.597912,5.12,2,CONG_AVOID
4120.649727,5.32,2,CONG_AVOID
4120.954587,1,2.66,TIMEOUT
4121.564306,1,2,TIMEOUT
4121.783748,2,2,SLOW_START
4123.003186,1,2,TIMEOUT
4123.267634,2,2,SLOW_START
4125.706512,1,2,TIMEOUT
4125.941826,4,2,SLOW_START
4130.81958,1,2,TIMEOUT
4131.098421,3,2,SLOW_START
4140.853931,1,2,TIMEOUT
4141.117869,4,2,SLOW_START
4141.378642,4.25,2,CONG_AVOID
4141.673089,1,2.12,TIMEOUT
4141.909738,3,2.12,SLOW_START
4142.498633,1,2,TIMEOUT
4143.676423,1,2,TIMEOUT
4146.032002,1,2,TIMEOUT
4146.269529,4,2,SLOW_START
4146.545892,4.25,2,CONG_AVOID
4146.849995,1,2.12,TIMEOUT
4147.4582,1,2,TIMEOUT
4148.67461,1,2,TIMEOUT
4151.10743,1,2,TIMEOUT
4151.352064,5,2,SLOW_START
4156.217704,1,2.5,TIMEOUT
4156.494996,2,2.5,SLOW_START
4166.226276,1,2,TIMEOUT
4185.688836,1,2,TIMEOUT
4185.940935,5,2,SLOW_START
4186.241728,5.5,2.5,FAST_RETX
4225.166848,1,2.75,TIMEOUT
4225.403271,6,2.75,SLOW_START
4285.403271,1,3.0,TIMEOUT
4285.67701,4,3.0,SLOW_START
4345.67701,1,2,TIMEOUT
4405.67701,1,2,TIMEOUT
4465.67701,1,2,TIMEOUT
4525.67701,1,2,TIMEOUT
4585.67701,1,2,TIMEOUT
4645.67701,1,2,TIMEOUT
4705.67701,1,2,TIMEOUT
4705.910291,3,2,SLOW_START
4765.910291,1,2,TIMEOUT
4766.140752,4,2,SLOW_START
4826.140752,1,2,TIMEOUT
4826.394299,2,2,SLOW_START
4886.394299,1,2,TIMEOUT
4946.394299,1,2,TIMEOUT
4946.665743,4,2,SLOW_START
4946.901289,4.25,2,CONG_AVOID
4946.952816,4.49,2,CONG_AVOID
4947.126522,5.15,2,CONG_AVOID
4947.39796,5.58,2.58,FAST_RETX
4947.746584,1,2.79,TIMEOUT
4947.993387,6,2.79,SLOW_START
4948.273133,6.0,3.0,FAST_RETX
4948.97038,1,3.0,TIMEOUT
4949.243395,7,3.0,SLOW_START
4949.490388,7.14,3.0,CONG_AVOID
4949.490398,7.28,3.0,CONG_AVOID
4949.535516,7.56,3.0,CONG_AVOID
4949.883415,1,3.78,TIMEOUT
4950.579211,1,2,TIMEOUT
4950.840988,3,2,SLOW_START
4952.232581,1,2,TIMEOUT
4955.015766,1,2,TIMEOUT
4955.258059,2,2,SLOW_START
4960.82443,1,2,TIMEOUT
4961.035899,2,2,SLOW_START
4972.16864,1,2,TIMEOUT
4994.434123,1,2,TIMEOUT
5038.965088,1,2,TIMEOUT
5039.220931,3,2,SLOW_START
5099.220931,1,2,TIMEOUT
5099.454067,3,2,SLOW_START
5159.454067,1,2,TIMEOUT
5159.665525,4,2,SLOW_START
5159.928622,4.25,2,CONG_AVOID
5159.953112,4.49,2,CONG_AVOID
5160.219898,4.93,2,CONG_AVOID
5160.869791,1,2.47,TIMEOUT
5162.169576,1,2,TIMEOUT
