timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981312.870485,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824243151,3367024060,502,Nao
1779981312.870486,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824244599,3367024060,502,Nao
1779981312.870523,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824243151,705,Nao
1779981312.870527,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824244599,727,Nao
1779981312.870529,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824246047,750,Nao
1779981312.870908,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824246047,3367024060,502,Nao
1779981312.870933,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824247495,773,Nao
1779981312.87866,TCP,172.18.0.4,36928,172.18.0.3,5001,5858,5792,64,"PSH,ACK",1824247495,3367024060,502,Nao
1779981312.878665,TCP,172.18.0.4,36928,172.18.0.3,5001,11650,11584,64,"PSH,ACK",1824253287,3367024060,502,Nao
1779981312.878726,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824253287,863,Nao
1779981312.87874,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824264871,1044,Nao
1779981312.878998,TCP,172.18.0.4,36928,172.18.0.3,5001,14546,14480,64,"PSH,ACK",1824264871,3367024060,502,Nao
1779981312.879043,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824279351,1270,Nao
1779981312.879247,TCP,172.18.0.4,36928,172.18.0.3,5001,7306,7240,64,"PSH,ACK",1824279351,3367024060,502,Nao
1779981312.879275,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824286591,1383,Nao
1779981312.879985,TCP,172.18.0.4,36928,172.18.0.3,5001,18890,18824,64,"PSH,ACK",1824286591,3367024060,502,Nao
1779981312.880006,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824305415,1678,Nao
1779981312.880281,TCP,172.18.0.4,36928,172.18.0.3,5001,20338,20272,64,"PSH,ACK",1824305415,3367024060,502,Nao
1779981312.880313,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824325687,1994,Nao
1779981312.880953,TCP,172.18.0.4,36928,172.18.0.3,5001,20818,20752,64,"PSH,ACK",1824325687,3367024060,502,Nao
