timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981399.998696,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841288158,2454,Nao
1779981399.998706,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841291054,2499,Nao
1779981400.048744,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841291054,3828198141,502,Nao
1779981400.048751,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841292502,3828198141,502,Nao
1779981400.048799,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841298294,3828198141,502,Nao
1779981400.048803,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841301190,3828198141,502,Nao
1779981400.048918,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841292502,2522,Nao
1779981400.048939,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841295398,2567,Nao
1779981400.048949,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841295398,2612,Nao
1779981400.048958,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841295398,2635,Nao
1779981400.099031,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841302638,3828198141,502,Nao
1779981400.099037,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841304086,3828198141,502,Nao
1779981400.099038,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841306982,3828198141,502,Nao
1779981400.099039,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841295398,3828198141,502,Nao
1779981400.099139,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841295398,2657,Nao
1779981400.099152,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841295398,2673,Nao
1779981400.099162,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841295398,2673,Nao
1779981400.099168,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841296846,2662,Nao
