timestamp,protocolo,tipo_evento,seq_num,ack_num,tamanho_payload,tamanho_pacote,rtt_ms,perdido,retransmissao,timeout_disparado,cwnd,ssthresh,janela,flags
825.862468,TCP,DATA,17,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
825.862568,TCP,DATA,18,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
826.139165,TCP,LOSS,0,15,0,54,,Sim,Nao,Nao,4,2,,ACK
826.139175,TCP,ACK,0,16,0,54,276.8066,Nao,Nao,Nao,4,2,,ACK
826.139175,TCP,DATA,19,0,1024,1078,,Nao,Nao,Nao,4.5,2,,"PSH,ACK"
826.139185,TCP,ACK,0,17,0,54,276.7166,Nao,Nao,Nao,4.5,2,,ACK
826.139195,TCP,ACK,0,18,0,54,276.6266,Nao,Nao,Nao,4.72,2,,ACK
826.139275,TCP,DATA,20,0,1024,1078,,Nao,Nao,Nao,4.93,2,,"PSH,ACK"
826.139375,TCP,DATA,21,0,1024,1078,,Nao,Nao,Nao,4.93,2,,"PSH,ACK"
826.139475,TCP,DATA,22,0,1024,1078,,Nao,Nao,Nao,4.93,2,,"PSH,ACK"
826.290056,TCP,LOSS,22,0,1024,1078,,Sim,Nao,Nao,4.93,2,,DATA
826.411302,TCP,ACK,0,19,0,54,272.127,Nao,Nao,Nao,4.93,2,,ACK
826.411302,TCP,DATA,23,0,1024,1078,,Nao,Nao,Nao,5.14,2,,"PSH,ACK"
826.411312,TCP,ACK,0,20,0,54,272.037,Nao,Nao,Nao,5.14,2,,ACK
826.411322,TCP,ACK,0,21,0,54,271.947,Nao,Nao,Nao,5.33,2,,ACK
826.411402,TCP,DATA,24,0,1024,1078,,Nao,Nao,Nao,5.52,2,,"PSH,ACK"
826.411502,TCP,DATA,25,0,1024,1078,,Nao,Nao,Nao,5.52,2,,"PSH,ACK"
826.411602,TCP,DATA,26,0,1024,1078,,Nao,Nao,Nao,5.52,2,,"PSH,ACK"
826.544791,TCP,LOSS,25,0,1024,1078,,Sim,Nao,Nao,5.52,2,,DATA
826.651986,TCP,LOSS,0,21,0,54,,Sim,Nao,Nao,5.52,2,,ACK
826.659713,TCP,DUPACK,0,21,0,54,,Nao,Nao,Nao,5.52,2,,ACK
826.666057,TCP,DUPACK,0,21,0,54,,Nao,Nao,Nao,5.52,2,,ACK
826.789065,TCP,TIMEOUT,22,0,0,0,,Nao,Nao,Sim,5.52,2,,TIMEOUT
826.789065,TCP,RETX,22,0,1024,1078,,Nao,Sim,Nao,1,2.76,,"PSH,ACK"
826.902842,TCP,LOSS,22,0,1024,1078,,Sim,Nao,Nao,1,2.76,,DATA
827.544552,TCP,TIMEOUT,22,0,0,0,,Nao,Nao,Sim,1,2.76,,TIMEOUT
827.544552,TCP,RETX,22,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
827.781777,TCP,ACK,0,24,0,54,,Nao,Nao,Nao,1,2,,ACK
827.781777,TCP,DATA,27,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
827.781877,TCP,DATA,28,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
827.931171,TCP,LOSS,28,0,1024,1078,,Sim,Nao,Nao,4,2,,DATA
828.075454,TCP,DUPACK,0,24,0,54,,Nao,Nao,Nao,4,2,,ACK
829.292752,TCP,TIMEOUT,25,0,0,0,,Nao,Nao,Sim,4,2,,TIMEOUT
829.292752,TCP,RETX,25,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
829.519884,TCP,ACK,0,27,0,54,,Nao,Nao,Nao,1,2,,ACK
829.519884,TCP,DATA,29,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
829.519984,TCP,DATA,30,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
829.520084,TCP,DATA,31,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
829.779764,TCP,DUPACK,0,27,0,54,,Nao,Nao,Nao,4,2,,ACK
829.779774,TCP,DUPACK,0,27,0,54,,Nao,Nao,Nao,4,2,,ACK
829.779784,TCP,DUPACK,0,27,0,54,,Nao,Nao,Nao,4,2,,ACK
829.779784,TCP,FAST_RETX,28,0,1024,1078,,Nao,Sim,Nao,5,2,,"PSH,ACK"
829.779784,TCP,DATA,32,0,1024,1078,,Nao,Nao,Nao,5,2,,"PSH,ACK"
829.901775,TCP,LOSS,28,0,1024,1078,,Sim,Nao,Nao,5,2,,DATA
830.03695,TCP,DUPACK,0,27,0,54,,Nao,Nao,Nao,5,2,,ACK
832.801734,TCP,TIMEOUT,28,0,0,0,,Nao,Nao,Sim,5,2,,TIMEOUT
832.801734,TCP,RETX,28,0,1024,1078,,Nao,Sim,Nao,1,2.5,,"PSH,ACK"
833.071304,TCP,ACK,0,32,0,54,,Nao,Nao,Nao,1,2.5,,ACK
833.071304,TCP,DATA,33,0,1024,1078,,Nao,Nao,Nao,6,2.5,,"PSH,ACK"
833.071404,TCP,DATA,34,0,1024,1078,,Nao,Nao,Nao,6,2.5,,"PSH,ACK"
833.071504,TCP,DATA,35,0,1024,1078,,Nao,Nao,Nao,6,2.5,,"PSH,ACK"
833.071604,TCP,DATA,36,0,1024,1078,,Nao,Nao,Nao,6,2.5,,"PSH,ACK"
833.071704,TCP,DATA,37,0,1024,1078,,Nao,Nao,Nao,6,2.5,,"PSH,ACK"
833.071804,TCP,DATA,38,0,1024,1078,,Nao,Nao,Nao,6,2.5,,"PSH,ACK"
833.212804,TCP,LOSS,33,0,1024,1078,,Sim,Nao,Nao,6,2.5,,DATA
833.212834,TCP,LOSS,36,0,1024,1078,,Sim,Nao,Nao,6,2.5,,DATA
833.212854,TCP,LOSS,38,0,1024,1078,,Sim,Nao,Nao,6,2.5,,DATA
833.332915,TCP,DUPACK,0,32,0,54,,Nao,Nao,Nao,6,2.5,,ACK
833.337733,TCP,LOSS,0,32,0,54,,Sim,Nao,Nao,6,2.5,,ACK
833.351532,TCP,DUPACK,0,32,0,54,,Nao,Nao,Nao,6,2.5,,ACK
839.115202,TCP,TIMEOUT,33,0,0,0,,Nao,Nao,Sim,6,2.5,,TIMEOUT
839.115202,TCP,RETX,33,0,1024,1078,,Nao,Sim,Nao,1,3.0,,"PSH,ACK"
839.361476,TCP,ACK,0,35,0,54,,Nao,Nao,Nao,1,3.0,,ACK
839.361476,TCP,DATA,39,0,1024,1078,,Nao,Nao,Nao,4,3.0,,"PSH,ACK"
839.4891,TCP,LOSS,39,0,1024,1078,,Sim,Nao,Nao,4,3.0,,DATA
851.449272,TCP,TIMEOUT,36,0,0,0,,Nao,Nao,Sim,4,3.0,,TIMEOUT
851.449272,TCP,RETX,36,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
851.69023,TCP,ACK,0,37,0,54,,Nao,Nao,Nao,1,2,,ACK
851.69023,TCP,DATA,40,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
851.932144,TCP,LOSS,0,37,0,54,,Sim,Nao,Nao,3,2,,ACK
875.865822,TCP,TIMEOUT,38,0,0,0,,Nao,Nao,Sim,3,2,,TIMEOUT
875.865822,TCP,RETX,38,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
875.992471,TCP,LOSS,38,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
924.217007,TCP,TIMEOUT,38,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
924.217007,TCP,RETX,38,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
924.446048,TCP,LOSS,0,38,0,54,,Sim,Nao,Nao,1,2,,ACK
984.217007,TCP,TIMEOUT,38,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
984.217007,TCP,RETX,38,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
984.465455,TCP,ACK,0,38,0,54,,Nao,Nao,Nao,1,2,,ACK
1044.465455,TCP,TIMEOUT,39,0,0,0,,Nao,Nao,Sim,2,2,,TIMEOUT
1044.465455,TCP,RETX,39,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1044.711134,TCP,LOSS,0,40,0,54,,Sim,Nao,Nao,1,2,,ACK
1104.465455,TCP,TIMEOUT,39,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
1104.465455,TCP,RETX,39,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1104.721762,TCP,ACK,0,40,0,54,,Nao,Nao,Nao,1,2,,ACK
1104.721762,TCP,DATA,41,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1104.721862,TCP,DATA,42,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1104.721962,TCP,DATA,43,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1104.969077,TCP,ACK,0,41,0,54,247.3152,Nao,Nao,Nao,3,2,,ACK
1104.969077,TCP,DATA,44,0,1024,1078,,Nao,Nao,Nao,3.33,2,,"PSH,ACK"
1104.995414,TCP,ACK,0,42,0,54,273.5525,Nao,Nao,Nao,3.33,2,,ACK
1104.995414,TCP,DATA,45,0,1024,1078,,Nao,Nao,Nao,3.63,2,,"PSH,ACK"
1104.995424,TCP,ACK,0,43,0,54,273.4625,Nao,Nao,Nao,3.63,2,,ACK
1104.995514,TCP,DATA,46,0,1024,1078,,Nao,Nao,Nao,3.91,2,,"PSH,ACK"
1105.212962,TCP,LOSS,0,44,0,54,,Sim,Nao,Nao,3.91,2,,ACK
1105.229838,TCP,ACK,0,45,0,54,234.4237,Nao,Nao,Nao,3.91,2,,ACK
1105.229838,TCP,DATA,47,0,1024,1078,,Nao,Nao,Nao,4.42,2,,"PSH,ACK"
1105.229848,TCP,ACK,0,46,0,54,234.3337,Nao,Nao,Nao,4.42,2,,ACK
1105.229938,TCP,DATA,48,0,1024,1078,,Nao,Nao,Nao,4.65,2,,"PSH,ACK"
1105.230038,TCP,DATA,49,0,1024,1078,,Nao,Nao,Nao,4.65,2,,"PSH,ACK"
1105.230138,TCP,DATA,50,0,1024,1078,,Nao,Nao,Nao,4.65,2,,"PSH,ACK"
1105.356563,TCP,LOSS,47,0,1024,1078,,Sim,Nao,Nao,4.65,2,,DATA
1105.356573,TCP,LOSS,48,0,1024,1078,,Sim,Nao,Nao,4.65,2,,DATA
1105.364479,TCP,LOSS,49,0,1024,1078,,Sim,Nao,Nao,4.65,2,,DATA
1105.51495,TCP,DUPACK,0,46,0,54,,Nao,Nao,Nao,4.65,2,,ACK
1105.587663,TCP,TIMEOUT,47,0,0,0,,Nao,Nao,Sim,4.65,2,,TIMEOUT
1105.587663,TCP,RETX,47,0,1024,1078,,Nao,Sim,Nao,1,2.32,,"PSH,ACK"
1105.822794,TCP,LOSS,0,47,0,54,,Sim,Nao,Nao,1,2.32,,ACK
1106.303294,TCP,TIMEOUT,47,0,0,0,,Nao,Nao,Sim,1,2.32,,TIMEOUT
1106.303294,TCP,RETX,47,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1106.536316,TCP,LOSS,0,47,0,54,,Sim,Nao,Nao,1,2,,ACK
1107.734554,TCP,TIMEOUT,47,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
1107.734554,TCP,RETX,47,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1108.003914,TCP,ACK,0,47,0,54,,Nao,Nao,Nao,1,2,,ACK
1110.866435,TCP,TIMEOUT,48,0,0,0,,Nao,Nao,Sim,2,2,,TIMEOUT
1110.866435,TCP,RETX,48,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1111.13246,TCP,LOSS,0,48,0,54,,Sim,Nao,Nao,1,2,,ACK
1116.591479,TCP,TIMEOUT,48,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
1116.591479,TCP,RETX,48,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
