timestamp,cwnd,ssthresh,fase
751.178379,6.02,3.02,FAST_RETX
751.396083,7.02,3.02,CONG_AVOID
751.57825,7.16,3.02,CONG_AVOID
751.607349,7.3,3.02,CONG_AVOID
751.607359,7.44,3.02,CONG_AVOID
751.62274,7.57,3.02,CONG_AVOID
751.62275,7.7,3.02,CONG_AVOID
751.62276,7.83,3.02,CONG_AVOID
751.627964,7.96,3.02,CONG_AVOID
751.816216,6.98,3.98,FAST_RETX
752.011227,7.41,3.98,CONG_AVOID
752.284804,1,3.71,TIMEOUT
752.476909,8,3.71,SLOW_START
752.677587,8.12,3.71,CONG_AVOID
752.677597,8.25,3.71,CONG_AVOID
752.694914,8.49,3.71,CONG_AVOID
752.882785,7.25,4.25,FAST_RETX
753.145316,1,3.62,TIMEOUT
753.339914,2,3.62,SLOW_START
753.864975,1,2,TIMEOUT
754.056842,2,2,SLOW_START
755.106965,1,2,TIMEOUT
757.20721,1,2,TIMEOUT
757.400732,6,2,SLOW_START
757.618388,6.0,3.0,FAST_RETX
761.818878,1,3.0,TIMEOUT
770.219858,1,2,TIMEOUT
770.42528,2,2,SLOW_START
787.22724,1,2,TIMEOUT
787.429182,6,2,SLOW_START
787.623119,6.17,2,CONG_AVOID
787.891231,1,3.08,TIMEOUT
788.427456,1,2,TIMEOUT
788.64957,2,2,SLOW_START
789.722019,1,2,TIMEOUT
789.9348,6,2,SLOW_START
790.151187,6.17,2,CONG_AVOID
790.167079,6.08,3.08,FAST_RETX
790.370551,7.07,3.08,CONG_AVOID
790.601306,6.53,3.53,FAST_RETX
790.772726,6.69,3.53,CONG_AVOID
791.032081,1,3.34,TIMEOUT
791.220901,7,3.34,SLOW_START
791.401493,7.14,3.34,CONG_AVOID
791.422279,7.28,3.34,CONG_AVOID
791.422289,7.42,3.34,CONG_AVOID
791.423651,7.55,3.34,CONG_AVOID
791.428797,7.69,3.34,CONG_AVOID
791.431414,7.82,3.34,CONG_AVOID
791.431424,7.95,3.34,CONG_AVOID
791.633032,8.07,3.34,CONG_AVOID
791.638544,7.04,4.04,FAST_RETX
791.84748,7.18,4.04,CONG_AVOID
792.100131,1,3.59,TIMEOUT
792.286903,8,3.59,SLOW_START
792.501467,7.0,4.0,FAST_RETX
792.678722,7.57,4.0,CONG_AVOID
792.907734,6.79,3.79,FAST_RETX
793.107173,7.82,3.79,CONG_AVOID
793.288599,7.95,3.79,CONG_AVOID
793.555797,1,3.97,TIMEOUT
794.090193,1,2,TIMEOUT
795.158985,1,2,TIMEOUT
795.348025,2,2,SLOW_START
797.485609,1,2,TIMEOUT
797.681181,2,2,SLOW_START
801.956348,1,2,TIMEOUT
810.506683,1,2,TIMEOUT
827.607353,1,2,TIMEOUT
827.802807,2,2,SLOW_START
862.004147,1,2,TIMEOUT
922.004147,1,2,TIMEOUT
982.004147,1,2,TIMEOUT
982.182807,4,2,SLOW_START
1042.182807,1,2,TIMEOUT
1042.41019,5,2,SLOW_START
1042.623931,5.5,2.5,FAST_RETX
1042.825982,6.05,2.5,CONG_AVOID
1043.055359,6.02,3.02,FAST_RETX
