timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981773.05729,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066762450,3086702046,502,Nao
1779981773.057297,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066771138,3086702046,502,Nao
1779981773.057416,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066771138,700,Nao
1779981773.057452,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066772586,693,Nao
1779981773.157544,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066772586,3086702046,502,Nao
1779981773.157552,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066774034,3086702046,502,Nao
1779981773.157554,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066775482,3086702046,502,Nao
1779981773.157689,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066774034,739,Nao
1779981773.157718,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066775482,728,Nao
1779981773.157731,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066776930,717,Nao
1779981773.257762,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066776930,3086702046,502,Nao
1779981773.257767,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066778378,3086702046,502,Nao
1779981773.257849,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066778378,739,Nao
1779981773.257871,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066779826,728,Nao
1779981773.358,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066782722,3086702046,502,Nao
1779981773.358083,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066779826,739,Nao
1779981773.774078,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066779826,3086702046,502,Nao
1779981773.774172,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066781274,728,Nao
1779981773.874294,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066784170,3086702046,502,Nao
1779981773.874358,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066781274,728,Nao
1779981774.286102,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066781274,3086702046,502,Nao
1779981774.286177,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066785618,721,Nao
1779981774.38634,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066787066,3086702046,502,Nao
1779981774.386404,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066785618,739,Nao
1779981774.486914,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066788514,3086702046,502,Nao
1779981774.486981,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066785618,739,Nao
1779981774.587056,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066789962,3086702046,502,Nao
1779981774.587117,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066785618,739,Nao
1779981774.68722,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066785618,3086702046,502,Nao
1779981774.687321,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066791410,714,Nao
1779981774.787429,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066791410,3086702046,502,Nao
1779981774.787496,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066792858,739,Nao
1779981774.887603,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066795754,3086702046,502,Nao
1779981774.887664,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066792858,739,Nao
1779981774.987729,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066792858,3086702046,502,Nao
1779981774.987796,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066794306,728,Nao
1779981775.018123,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066794306,3086702046,502,Nao
1779981775.018242,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066797202,728,Nao
1779981775.087897,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066797202,3086702046,502,Nao
