timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981509.130023,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.130165,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.130479,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.130869,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.130956,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.131112,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.133533,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.133931,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.134127,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.134306,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.134597,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.134759,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
